Fecha Hora	Ubicacion	Objeto	Seeing	Maire	Flujo 1	Flujo 2	Var l	Var t	Centelleo 1	Centelleo 2	r0l	r0t	fwhml	fwmlt	CCD	Software	Ventana	EscalaPlaca	Distancia	Diametro	WinSpot	Gain	Texp	Sampling	N	Muestras	Return	Pack
16/10/18 18:58:56	OT	Rasalhague	0.5911	1.1666	1559.9	1426.7	0.071989	0.114286	0.0000	0.0000	0.2104	0.1239	5.5531	9.4351	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_V4ZFYX_181016195823
16/10/18 18:59:57	OT	Rasalhague	0.4848	1.1666	1606.6	1398.7	0.093245	0.050900	0.0000	0.0000	0.1801	0.2014	6.4856	5.8074	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_BPAEPK_181016195925
16/10/18 19:00:54	OT	Rasalhague	0.6526	1.1666	1584.4	1474.0	0.121146	0.104830	0.0000	0.0000	0.1540	0.1305	7.5886	8.9586	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_JY6BDK_181016200021
16/10/18 19:06:04	OT	Vega	0.5795	1.0401	12651.1	10999.6	0.101952	0.067415	0.0000	0.0000	0.1708	0.1701	6.8424	6.8739	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_FZTHI6_181016200532
16/10/18 19:07:02	OT	Vega	0.4950	1.0401	12635.6	11069.1	0.083261	0.048714	0.0000	0.0000	0.1928	0.2067	6.0595	5.6564	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_7ZLJCN_181016200629
16/10/18 19:07:59	OT	Vega	0.5417	1.0401	12435.7	11149.9	0.086006	0.063668	0.0000	0.0000	0.1891	0.1761	6.1786	6.6421	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_5IAS6Z_181016200727
16/10/18 19:08:56	OT	Vega	0.5263	1.0401	12527.6	10945.6	0.095648	0.051824	0.0000	0.0000	0.1774	0.1992	6.5853	5.8704	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_WYZ918_181016200823
16/10/18 19:10:08	OT	Vega	0.6016	1.0401	12763.2	10999.7	0.113316	0.068646	0.0000	0.0000	0.1603	0.1683	7.2903	6.9489	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_5Q286O_181016200935
16/10/18 19:20:51	OT	Vega	0.4675	1.0534	12464.1	11050.9	0.065749	0.052107	0.0000	0.0000	0.2222	0.1986	5.2590	5.8896	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_3B05DH_181016202018
16/10/18 19:21:48	OT	Vega	0.5220	1.0534	12609.5	10878.1	0.086509	0.057523	0.0000	0.0000	0.1884	0.1871	6.2003	6.2496	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_PCYDOY_181016202115
16/10/18 19:22:45	OT	Vega	0.5075	1.0534	12461.8	10924.1	0.081743	0.055414	0.0000	0.0000	0.1950	0.1914	5.9930	6.1111	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_ZB14B4_181016202212
16/10/18 19:23:42	OT	Vega	0.5336	1.0534	12722.9	11168.5	0.077969	0.067834	0.0000	0.0000	0.2006	0.1695	5.8254	6.8995	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_ZHBE3X_181016202309
16/10/18 19:24:39	OT	Vega	0.5670	1.0534	12526.8	10998.4	0.102136	0.064162	0.0000	0.0000	0.1706	0.1753	6.8499	6.6729	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_BRCPQF_181016202406
16/10/18 19:25:37	OT	Vega	0.5334	1.0534	12788.6	11052.0	0.080105	0.066234	0.0000	0.0000	0.1973	0.1719	5.9207	6.8014	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_HNRIO4_181016202505
16/10/18 19:26:36	OT	Vega	0.4446	1.0534	12406.4	11131.4	0.063173	0.046054	0.0000	0.0000	0.2276	0.2138	5.1344	5.4691	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_XM9XSC_181016202603
16/10/18 19:27:35	OT	Vega	0.5259	1.0534	12556.5	11193.8	0.085913	0.059330	0.0000	0.0000	0.1892	0.1837	6.1746	6.3667	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_VN7RHA_181016202702
16/10/18 19:28:33	OT	Vega	0.5593	1.0534	12780.3	11114.2	0.094451	0.066271	0.0000	0.0000	0.1788	0.1719	6.5358	6.8037	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_XP9YYD_181016202800
16/10/18 19:29:33	OT	Vega	0.5945	1.0534	12864.9	10978.7	0.119750	0.063669	0.0000	0.0000	0.1550	0.1761	7.5360	6.6421	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_0I73HH_181016202900
16/10/18 19:30:31	OT	Vega	0.6163	1.0534	12550.6	10987.7	0.098015	0.087076	0.0000	0.0000	0.1748	0.1459	6.6826	8.0147	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_R1RKW4_181016202958
16/10/18 19:31:42	OT	Vega	0.6412	1.0534	12603.7	11027.7	0.105968	0.092086	0.0000	0.0000	0.1668	0.1411	7.0029	8.2883	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_QSUQYE_181016203109
16/10/18 19:32:43	OT	Vega	0.5333	1.0534	12638.0	10696.5	0.086488	0.061719	0.0000	0.0000	0.1885	0.1794	6.1994	6.5193	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_9YXDAS_181016203210
16/10/18 19:33:54	OT	Vega	0.5946	1.0534	12484.9	10773.9	0.120819	0.063073	0.0000	0.0000	0.1542	0.1771	7.5762	6.6047	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_8S08WF_181016203321
16/10/18 19:34:55	OT	Vega	0.5619	1.0534	12634.6	11092.2	0.097574	0.065170	0.0000	0.0000	0.1753	0.1736	6.6646	6.7356	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_JCWXAH_181016203422
16/10/18 19:35:53	OT	Vega	0.6584	1.0534	12434.8	11171.4	0.140882	0.076135	0.0000	0.0000	0.1406	0.1582	8.3078	7.3943	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_VM0NGM_181016203521
16/10/18 19:36:52	OT	Vega	0.7026	1.0534	12581.4	10919.2	0.167216	0.078824	0.0000	0.0000	0.1269	0.1549	9.2075	7.5499	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_QJMUQK_181016203619
16/10/18 19:38:03	OT	Vega	0.5317	1.0534	12583.9	10820.8	0.082001	0.064198	0.0000	0.0000	0.1946	0.1752	6.0043	6.6752	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_B3MNAE_181016203730
16/10/18 19:39:01	OT	Vega	0.6655	1.0534	12591.2	11055.6	0.143055	0.077737	0.0000	0.0000	0.1393	0.1562	8.3845	7.4873	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_YFE2FA_181016203828
16/10/18 19:40:01	OT	Vega	0.6224	1.0534	12240.9	11241.8	0.121656	0.073430	0.0000	0.0000	0.1536	0.1616	7.6077	7.2356	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_19JT4W_181016203928
16/10/18 19:40:59	OT	Vega	0.6081	1.0534	12758.8	11132.8	0.127607	0.064178	0.0000	0.0000	0.1492	0.1752	7.8289	6.6739	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_SRI8MP_181016204027
16/10/18 19:41:57	OT	Vega	0.5609	1.0534	12245.7	11031.1	0.113562	0.054904	0.0000	0.0000	0.1601	0.1924	7.2999	6.0773	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_U4DYA8_181016204124
16/10/18 19:43:42	OT	Vega	0.5773	1.0534	12659.0	10779.9	0.104760	0.066412	0.0000	0.0000	0.1680	0.1717	6.9549	6.8124	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_BOT9HJ_181016204310
16/10/18 19:44:40	OT	Vega	0.6729	1.0534	12436.2	11351.6	0.158135	0.071900	0.0000	0.0000	0.1312	0.1637	8.9041	7.1447	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_8T4Q8Z_181016204407
16/10/18 19:45:55	OT	Vega	0.5283	1.0534	12693.7	11271.8	0.098058	0.052495	0.0000	0.0000	0.1748	0.1977	6.6844	5.9159	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_SN6BEC_181016204522
16/10/18 19:46:53	OT	Vega	0.6414	1.0534	12571.9	11042.1	0.142087	0.068588	0.0000	0.0000	0.1399	0.1684	8.3504	6.9454	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_BTXSZG_181016204620
16/10/18 19:47:51	OT	Vega	0.7294	1.0534	12724.0	10882.5	0.139571	0.108270	0.0000	0.0000	0.1414	0.1280	8.2613	9.1338	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_WAHK32_181016204718
16/10/18 19:48:49	OT	Vega	0.7087	1.0534	12661.0	10881.9	0.175392	0.076683	0.0000	0.0000	0.1233	0.1575	9.4750	7.4263	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_TK7D59_181016204816
16/10/18 19:49:47	OT	Vega	0.6969	1.0534	12663.9	10876.2	0.144288	0.090316	0.0000	0.0000	0.1386	0.1427	8.4278	8.1923	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_L1PAP0_181016204914
16/10/18 19:50:52	OT	Vega	0.7125	1.0534	12631.4	11058.7	0.166974	0.083118	0.0000	0.0000	0.1270	0.1500	9.1995	7.7941	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_NXGFYR_181016205020
16/10/18 19:51:51	OT	Vega	0.6494	1.0534	12623.4	11127.7	0.133986	0.076677	0.0000	0.0000	0.1449	0.1575	8.0614	7.4259	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_0VFZUP_181016205118
16/10/18 19:52:57	OT	Vega	0.6401	1.0534	12353.0	10793.6	0.129948	0.075390	0.0000	0.0000	0.1476	0.1591	7.9147	7.3509	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_LFQ1ME_181016205224
16/10/18 19:53:55	OT	Vega	0.7767	1.0534	11887.4	10712.1	0.190671	0.097185	0.0000	0.0000	0.1173	0.1366	9.9620	8.5607	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_208J8L_181016205323
16/10/18 19:54:53	OT	Vega	0.7145	1.0534	12471.7	10652.4	0.146417	0.096738	0.0000	0.0000	0.1374	0.1370	8.5021	8.5371	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_Y4OXXN_181016205421
16/10/18 19:59:09	OT	Enif	0.6069	1.1072	1274.9	1137.3	0.134464	0.066789	0.0000	0.0000	0.1446	0.1711	8.0786	6.8355	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_K6ALJF_181016205836
16/10/18 20:00:07	OT	Enif	0.6178	1.1072	1278.5	1136.5	0.129075	0.074487	0.0000	0.0000	0.1482	0.1602	7.8828	7.2979	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_NGRCD4_181016205934
16/10/18 20:01:04	OT	Enif	0.5556	1.1072	1233.6	1131.9	0.099190	0.068220	0.0000	0.0000	0.1736	0.1689	6.7306	6.9230	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_DAMSKH_181016210031
16/10/18 20:02:02	OT	Enif	0.5577	1.1072	1278.7	1164.6	0.090611	0.075008	0.0000	0.0000	0.1833	0.1596	6.3750	7.3285	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_OBG0A4_181016210129
16/10/18 20:03:00	OT	Enif	0.6165	1.1072	1274.1	1132.8	0.120847	0.079203	0.0000	0.0000	0.1542	0.1545	7.5773	7.5717	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_OZGVL6_181016210227
16/10/18 20:03:58	OT	Enif	0.6636	1.1072	1295.1	1103.4	0.148105	0.082264	0.0000	0.0000	0.1365	0.1510	8.5608	7.7460	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_GD7UQ1_181016210325
16/10/18 20:10:07	OT	Vega	0.5240	1.1268	12923.9	10879.0	0.095968	0.060078	0.0000	0.0000	0.1771	0.1823	6.5986	6.4147	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_MO2823_181016210934
16/10/18 20:11:13	OT	Vega	0.4981	1.1268	12491.7	10797.9	0.093988	0.051563	0.0000	0.0000	0.1793	0.1998	6.5165	5.8526	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_XU6C8X_181016211040
16/10/18 20:12:10	OT	Vega	0.5401	1.1268	12433.9	10993.7	0.107721	0.058931	0.0000	0.0000	0.1652	0.1844	7.0722	6.3409	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_LL6E2S_181016211137
16/10/18 20:13:07	OT	Vega	0.4946	1.1268	12405.4	11097.5	0.094569	0.049931	0.0000	0.0000	0.1786	0.2037	6.5407	5.7408	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_FB9P3S_181016211234
16/10/18 20:14:06	OT	Vega	0.4220	1.1268	12285.4	10879.9	0.062346	0.044867	0.0000	0.0000	0.2294	0.2172	5.0940	5.3840	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_WLOH74_181016211334
16/10/18 20:15:07	OT	Vega	0.4719	1.1268	12520.5	11034.9	0.097177	0.040604	0.0000	0.0000	0.1757	0.2306	6.6483	5.0710	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_VUK730_181016211434
16/10/18 20:16:18	OT	Vega	0.4428	1.1268	12633.5	10954.7	0.087887	0.036235	0.0000	0.0000	0.1867	0.2469	6.2594	4.7362	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_MGVYM1_181016211545
16/10/18 20:17:44	OT	Vega	0.3560	1.1268	12523.4	10755.1	0.052705	0.030074	0.0000	0.0000	0.2537	0.2761	4.6056	4.2351	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_BQXST4_181016211711
16/10/18 20:18:41	OT	Vega	0.3983	1.1268	12453.1	10762.9	0.065529	0.035041	0.0000	0.0000	0.2226	0.2519	5.2485	4.6419	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_D61029_181016211808
16/10/18 20:19:39	OT	Vega	0.4896	1.1268	12164.7	11042.0	0.081435	0.056440	0.0000	0.0000	0.1954	0.1893	5.9794	6.1788	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_5MHZ2C_181016211906
16/10/18 20:20:50	OT	Vega	0.4455	1.1268	12562.5	10673.5	0.085623	0.038370	0.0000	0.0000	0.1896	0.2386	6.1621	4.9017	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_09DT8S_181016212018
16/10/18 20:21:49	OT	Vega	0.5026	1.1268	12457.5	10615.5	0.096468	0.051697	0.0000	0.0000	0.1765	0.1995	6.6192	5.8618	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_7C47RO_181016212116
16/10/18 20:22:51	OT	Vega	0.5394	1.1268	12321.2	10960.5	0.106556	0.059360	0.0000	0.0000	0.1663	0.1836	7.0262	6.3686	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_DHB14N_181016212218
16/10/18 20:23:49	OT	Vega	0.5296	1.1268	12569.9	11333.4	0.103370	0.057557	0.0000	0.0000	0.1693	0.1871	6.8994	6.2519	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_M3KHKJ_181016212317
16/10/18 20:24:47	OT	Vega	0.4350	1.1268	12736.7	10954.0	0.074333	0.041533	0.0000	0.0000	0.2064	0.2275	5.6608	5.1403	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_HZUDNP_181016212414
16/10/18 20:25:45	OT	Vega	0.4491	1.1268	12144.0	10959.5	0.075171	0.045844	0.0000	0.0000	0.2050	0.2144	5.6991	5.4541	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_CMV946_181016212512
16/10/18 20:26:45	OT	Vega	0.5337	1.1268	12325.6	10553.4	0.096098	0.063792	0.0000	0.0000	0.1769	0.1759	6.6039	6.6498	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_YSID67_181016212612
16/10/18 20:27:43	OT	Vega	0.6925	1.1268	12261.7	10846.2	0.153453	0.095108	0.0000	0.0000	0.1336	0.1384	8.7450	8.4505	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_GDZIA1_181016212710
16/10/18 20:28:41	OT	Vega	0.5188	1.1268	12383.6	10899.8	0.102795	0.053830	0.0000	0.0000	0.1699	0.1947	6.8763	6.0057	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_2LE0SA_181016212808
16/10/18 20:29:40	OT	Vega	0.4994	1.1268	12509.6	10855.4	0.098531	0.049290	0.0000	0.0000	0.1743	0.2053	6.7037	5.6965	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_SNDSI5_181016212907
16/10/18 20:32:19	OT	Markab	1.2203	1.1633	1015.6	949.8	0.434182	0.235703	0.0000	0.0000	0.0716	0.0803	16.3221	14.5670	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_VP7T3W_181016213146
16/10/18 20:33:23	OT	Markab	0.9139	1.1633	1031.0	978.2	0.283318	0.136554	0.0000	0.0000	0.0925	0.1114	12.6339	10.4986	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_TBZNTY_181016213250
16/10/18 20:34:21	OT	Markab	0.8067	1.1633	1037.9	1033.0	0.226872	0.112842	0.0000	0.0000	0.1057	0.1249	11.0571	9.3633	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_SIHXL6_181016213348
16/10/18 20:40:28	OT	Markab	0.5818	1.1511	901.5	856.5	0.120843	0.070410	0.0000	0.0000	0.1542	0.1657	7.5772	7.0556	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_9P7IPW_181016213955
16/10/18 20:54:07	OT	Markab	0.7646	1.1185	1000.9	952.6	0.203407	0.096905	0.0000	0.0000	0.1128	0.1368	10.3560	8.5459	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_FNQDPN_181016215334
16/10/18 21:05:31	OT	Markab	0.7452	1.1000	1058.6	984.5	0.176529	0.100373	0.0000	0.0000	0.1228	0.1340	9.5118	8.7281	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_GO4LR9_181016220458
16/10/18 21:17:01	OT	Deneb	0.8783	1.0766	3847.2	3460.6	0.203970	0.144262	0.0000	0.0000	0.1126	0.1078	10.3732	10.8503	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_1NXN1B_181016221628
16/10/18 21:18:00	OT	Deneb	0.8922	1.0766	3849.5	3381.0	0.212758	0.145809	0.0000	0.0000	0.1098	0.1071	10.6391	10.9199	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_I2B4AH_181016221728
16/10/18 21:19:08	OT	Deneb	0.8809	1.0766	3821.1	3445.6	0.199356	0.148773	0.0000	0.0000	0.1142	0.1058	10.2318	11.0526	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_MU4DIS_181016221835
16/10/18 21:20:08	OT	Deneb	0.7801	1.0766	3854.4	3390.1	0.175582	0.112963	0.0000	0.0000	0.1232	0.1248	9.4812	9.3694	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_APYFEJ_181016221935
16/10/18 21:21:07	OT	Deneb	0.9886	1.0814	3801.2	3299.2	0.291694	0.149719	0.0000	0.0000	0.0909	0.1054	12.8567	11.0947	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_4HPWNH_181016222034
16/10/18 21:22:05	OT	Deneb	0.6039	1.0814	3834.0	3441.9	0.120603	0.070523	0.0000	0.0000	0.1544	0.1656	7.5681	7.0623	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_6R6A2R_181016222132
16/10/18 21:23:17	OT	Deneb	0.6571	1.0814	3799.6	3448.0	0.159926	0.068766	0.0000	0.0000	0.1303	0.1681	8.9645	6.9562	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_ONBG7E_181016222237
16/10/18 21:24:17	OT	Deneb	0.6513	1.0814	3869.4	3454.4	0.132339	0.082825	0.0000	0.0000	0.1460	0.1504	8.0018	7.7776	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_SRZXBN_181016222344
16/10/18 21:25:18	OT	Deneb	0.7131	1.0814	3809.4	3367.9	0.174449	0.083790	0.0000	0.0000	0.1237	0.1493	9.4444	7.8319	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_RATAGX_181016222445
16/10/18 21:26:19	OT	Deneb	0.5069	1.0866	3810.8	3367.6	0.094392	0.050534	0.0000	0.0000	0.1788	0.2022	6.5333	5.7823	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_ZSUAT6_181016222546
16/10/18 21:27:20	OT	Deneb	0.6704	1.0866	3885.3	3419.9	0.118514	0.101749	0.0000	0.0000	0.1560	0.1329	7.4892	8.7997	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_PSJW6Q_181016222647
16/10/18 21:28:33	OT	Deneb	0.5972	1.0866	3886.3	3333.7	0.110756	0.074865	0.0000	0.0000	0.1625	0.1598	7.1911	7.3201	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_SMIERZ_181016222800
16/10/18 21:29:36	OT	Deneb	0.7375	1.0866	3893.1	3395.7	0.171871	0.097159	0.0000	0.0000	0.1248	0.1366	9.3604	8.5593	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_PHT3FN_181016222903
16/10/18 21:30:38	OT	Deneb	0.5666	1.0866	3783.5	3401.8	0.095946	0.072319	0.0000	0.0000	0.1771	0.1631	6.5976	7.1697	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_N1V0RL_181016223006
16/10/18 21:31:39	OT	Deneb	0.5765	1.0921	3864.8	3394.9	0.114722	0.064666	0.0000	0.0000	0.1591	0.1744	7.3445	6.7043	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_RIUJWI_181016223106
16/10/18 21:32:41	OT	Deneb	0.7069	1.0921	3792.8	3336.7	0.127009	0.113987	0.0000	0.0000	0.1497	0.1241	7.8068	9.4203	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_YTBBDZ_181016223208
16/10/18 21:33:40	OT	Deneb	0.6254	1.0921	3737.0	3382.9	0.137328	0.070485	0.0000	0.0000	0.1428	0.1656	8.1814	7.0600	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_2UYJOZ_181016223307
16/10/18 21:34:39	OT	Deneb	0.6062	1.0921	3838.9	3369.7	0.125403	0.069927	0.0000	0.0000	0.1508	0.1664	7.7474	7.0265	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_ZXUC7G_181016223407
16/10/18 21:35:40	OT	Deneb	0.7890	1.0981	3835.1	3424.7	0.208265	0.101526	0.0000	0.0000	0.1112	0.1331	10.5037	8.7881	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_4H7Z73_181016223507
16/10/18 21:36:40	OT	Deneb	0.7353	1.0981	3767.8	3385.8	0.187236	0.089053	0.0000	0.0000	0.1186	0.1440	9.8539	8.1234	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_8U1HNR_181016223607
16/10/18 21:37:43	OT	Deneb	0.8648	1.0981	3771.3	3408.4	0.195301	0.148470	0.0000	0.0000	0.1156	0.1059	10.1064	11.0391	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_B5GSN0_181016223710
16/10/18 21:38:46	OT	Deneb	0.9220	1.0981	3823.8	3385.8	0.283296	0.124055	0.0000	0.0000	0.0925	0.1180	12.6333	9.9110	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_7GKUG4_181016223813
16/10/18 21:39:45	OT	Deneb	0.7876	1.0981	3869.1	3379.4	0.188791	0.112652	0.0000	0.0000	0.1180	0.1250	9.9029	9.3539	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_IJAV80_181016223912
16/10/18 21:40:47	OT	Deneb	0.8081	1.1044	3793.3	3398.0	0.195899	0.119724	0.0000	0.0000	0.1154	0.1205	10.1249	9.7019	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_WZ71YK_181016224014
16/10/18 21:41:52	OT	Deneb	0.8399	1.1044	3862.5	3343.9	0.191253	0.139335	0.0000	0.0000	0.1171	0.1101	9.9802	10.6264	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_BELPVN_181016224119
16/10/18 21:42:52	OT	Deneb	0.9038	1.1044	3834.2	3428.0	0.244523	0.138948	0.0000	0.0000	0.1010	0.1102	11.5655	10.6087	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_26AFBR_181016224220
16/10/18 21:43:56	OT	Deneb	0.8260	1.1044	3937.1	3486.0	0.188972	0.133521	0.0000	0.0000	0.1179	0.1129	9.9086	10.3581	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_WSJLAL_181016224323
16/10/18 21:44:57	OT	Deneb	0.8573	1.1044	3704.3	3461.9	0.232362	0.122094	0.0000	0.0000	0.1042	0.1191	11.2169	9.8167	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_HQ2OUJ_181016224424
16/10/18 21:46:12	OT	Deneb	0.8912	1.1111	3740.9	3335.6	0.258616	0.125577	0.0000	0.0000	0.0977	0.1171	11.9610	9.9838	PixelFly	L1.5-	160x60	1.0369	0	0	20	0	5	150	200	200	0	OT_3LLE13_181016224528
